date , open, high, low, close, volume, high%, low%, close%
188 2018-04-01 Sun , 7688000.0 , 7774000.0 , 7087000.0 , 7482000.0 , 16446.53644957 , 1.119% , -7.817% , -2.680%
189 2018-04-02 Mon , 7486000.0 , 7851000.0 , 7390000.0 , 7710000.0 , 15765.52176574 , 4.876% , -1.282% , 2.992%
190 2018-04-03 Tue , 7713000.0 , 8175000.0 , 7643000.0 , 8092000.0 , 21006.76635312 , 5.990% , -0.908% , 4.914%
191 2018-04-04 Wed , 8091000.0 , 8120000.0 , 7403000.0 , 7492000.0 , 16809.36722484 , 0.358% , -8.503% , -7.403%
192 2018-04-05 Thu , 7492000.0 , 7834000.0 , 7188000.0 , 7408000.0 , 32381.00201758 , 4.565% , -4.058% , -1.121%
193 2018-04-06 Fri , 7408000.0 , 7488000.0 , 7125000.0 , 7280000.0 , 9428.54399951 , 1.080% , -3.820% , -1.728%
194 2018-04-07 Sat , 7277000.0 , 7673000.0 , 7232000.0 , 7533000.0 , 12182.3813802 , 5.442% , -0.618% , 3.518%
195 2018-04-08 Sun , 7533000.0 , 7657000.0 , 7480000.0 , 7622000.0 , 11679.05867346 , 1.646% , -0.704% , 1.181%
196 2018-04-09 Mon , 7621000.0 , 7752000.0 , 7290000.0 , 7450000.0 , 16765.03922053 , 1.719% , -4.343% , -2.244%
197 2018-04-10 Tue , 7449000.0 , 7468000.0 , 7263000.0 , 7428000.0 , 12263.5228475 , 0.255% , -2.497% , -0.282%
198 2018-04-11 Wed , 7428000.0 , 7483000.0 , 7351000.0 , 7429000.0 , 13067.55564243 , 0.740% , -1.037% , 0.013%
199 2018-04-12 Thu , 7432000.0 , 8280000.0 , 7200000.0 , 8121000.0 , 40389.83330536 , 11.410% , -3.122% , 9.271%
200 2018-04-13 Fri , 8125000.0 , 8625000.0 , 7925000.0 , 8375000.0 , 29730.02055218 , 6.154% , -2.462% , 3.077%
201 2018-04-14 Sat , 8375000.0 , 8575000.0 , 8120000.0 , 8350000.0 , 18691.42301782 , 2.388% , -3.045% , -0.299%
202 2018-04-15 Sun , 8349000.0 , 8710000.0 , 8250000.0 , 8663000.0 , 15472.99524881 , 4.324% , -1.186% , 3.761%
203 2018-04-16 Mon , 8665000.0 , 8840000.0 , 8449000.0 , 8663000.0 , 17194.39323556 , 2.020% , -2.493% , -0.023%
204 2018-04-17 Tue , 8663000.0 , 8704000.0 , 8360000.0 , 8450000.0 , 24694.92021697 , 0.473% , -3.498% , -2.459%
205 2018-04-18 Wed , 8450000.0 , 8679000.0 , 8445000.0 , 8652000.0 , 20637.8768936 , 2.710% , -0.059% , 2.391%
206 2018-04-19 Thu , 8652000.0 , 8999000.0 , 8601000.0 , 8994000.0 , 28767.85905612 , 4.011% , -0.589% , 3.953%
207 2018-04-20 Fri , 8994000.0 , 9666000.0 , 8710000.0 , 9552000.0 , 25528.47959504 , 7.472% , -3.158% , 6.204%
208 2018-04-21 Sat , 9552000.0 , 9845000.0 , 9285000.0 , 9735000.0 , 18553.75599688 , 3.067% , -2.795% , 1.916%
209 2018-04-22 Sun , 9735000.0 , 9757000.0 , 9500000.0 , 9602000.0 , 12583.32708627 , 0.226% , -2.414% , -1.366%
210 2018-04-23 Mon , 9602000.0 , 9771000.0 , 9530000.0 , 9760000.0 , 12885.92089887 , 1.760% , -0.750% , 1.645%
211 2018-04-24 Tue , 9758000.0 , 10670000.0 , 9730000.0 , 10505000.0 , 23344.4840328 , 9.346% , -0.287% , 7.655%
212 2018-04-25 Wed , 10505000.0 , 10755000.0 , 9723000.0 , 9829000.0 , 25689.72597052 , 2.380% , -7.444% , -6.435%
213 2018-04-26 Thu , 9829000.0 , 10508000.0 , 9510000.0 , 10130000.0 , 22295.30584657 , 6.908% , -3.245% , 3.062%
214 2018-04-27 Fri , 10130000.0 , 10200000.0 , 9778000.0 , 9819000.0 , 17528.43197899 , 0.691% , -3.475% , -3.070%
215 2018-04-28 Sat , 9821000.0 , 10118000.0 , 9750000.0 , 10043000.0 , 12164.64763884 , 3.024% , -0.723% , 2.260%
216 2018-04-29 Sun , 10043000.0 , 10256000.0 , 9894000.0 , 10187000.0 , 14834.01522815 , 2.121% , -1.484% , 1.434%
217 2018-04-30 Mon , 10187000.0 , 10292000.0 , 9934000.0 , 10138000.0 , 14851.10015753 , 1.031% , -2.484% , -0.481%
218 2018-05-01 Tue , 10135000.0 , 10144000.0 , 9740000.0 , 9896000.0 , 15399.91370228 , 0.089% , -3.897% , -2.358%
219 2018-05-02 Wed , 9896000.0 , 10078000.0 , 9811000.0 , 10032000.0 , 11828.98111498 , 1.839% , -0.859% , 1.374%
220 2018-05-03 Thu , 10032000.0 , 10785000.0 , 10010000.0 , 10683000.0 , 20391.11856627 , 7.506% , -0.219% , 6.489%
221 2018-05-04 Fri , 10670000.0 , 10901000.0 , 10500000.0 , 10645000.0 , 12582.44048262 , 2.165% , -1.593% , -0.234%
222 2018-05-05 Sat , 10645000.0 , 10907000.0 , 10621000.0 , 10820000.0 , 9581.87522246 , 2.461% , -0.225% , 1.644%
223 2018-05-06 Sun , 10820000.0 , 10963000.0 , 10500000.0 , 10684000.0 , 8806.00591903 , 1.322% , -2.957% , -1.257%
224 2018-05-07 Mon , 10684000.0 , 10721000.0 , 10264000.0 , 10422000.0 , 8143.48490464 , 0.346% , -3.931% , -2.452%
225 2018-05-08 Tue , 10439000.0 , 10499000.0 , 10130000.0 , 10233000.0 , 7651.23404175 , 0.575% , -2.960% , -1.973%
226 2018-05-09 Wed , 10230000.0 , 10433000.0 , 9917000.0 , 10405000.0 , 9955.39479461 , 1.984% , -3.060% , 1.711%
227 2018-05-10 Thu , 10405000.0 , 10474000.0 , 9895000.0 , 9976000.0 , 9077.78269458 , 0.663% , -4.901% , -4.123%
228 2018-05-11 Fri , 9976000.0 , 9985000.0 , 8788000.0 , 9256000.0 , 20997.66993227 , 0.090% , -11.909% , -7.217%
229 2018-05-12 Sat , 9257000.0 , 9644000.0 , 9014000.0 , 9481000.0 , 10980.18990988 , 4.181% , -2.625% , 2.420%
230 2018-05-13 Sun , 9480000.0 , 9851000.0 , 9360000.0 , 9803000.0 , 8513.44899868 , 3.914% , -1.266% , 3.407%
231 2018-05-14 Mon , 9804000.0 , 9935000.0 , 9400000.0 , 9797000.0 , 12813.13382791 , 1.336% , -4.121% , -0.071%
232 2018-05-15 Tue , 9802000.0 , 9879000.0 , 9458000.0 , 9500000.0 , 8325.82703617 , 0.786% , -3.509% , -3.081%
233 2018-05-16 Wed , 9500000.0 , 9542000.0 , 9015000.0 , 9297000.0 , 12218.79341156 , 0.442% , -5.105% , -2.137%
234 2018-05-17 Thu , 9297000.0 , 9390000.0 , 9020000.0 , 9090000.0 , 6921.98679007 , 1.000% , -2.979% , -2.227%
235 2018-05-18 Fri , 9072000.0 , 9186000.0 , 8881000.0 , 9165000.0 , 5904.08097087 , 1.257% , -2.105% , 1.025%
236 2018-05-19 Sat , 9165000.0 , 9299000.0 , 9068000.0 , 9112000.0 , 6285.06750236 , 1.462% , -1.058% , -0.578%
237 2018-05-20 Sun , 9112000.0 , 9398000.0 , 9051000.0 , 9370000.0 , 4901.03255016 , 3.139% , -0.669% , 2.831%
238 2018-05-21 Mon , 9370000.0 , 9439000.0 , 9279000.0 , 9345000.0 , 4741.95012493 , 0.736% , -0.971% , -0.267%
239 2018-05-22 Tue , 9345000.0 , 9356000.0 , 8931000.0 , 8940000.0 , 4999.60324703 , 0.118% , -4.430% , -4.334%
240 2018-05-23 Wed , 8940000.0 , 9020000.0 , 8433000.0 , 8483000.0 , 8085.0532098 , 0.895% , -5.671% , -5.112%
241 2018-05-24 Thu , 8483000.0 , 8767000.0 , 8185000.0 , 8415000.0 , 8771.34270455 , 3.348% , -3.513% , -0.802%
242 2018-05-25 Fri , 8415000.0 , 8480000.0 , 8180000.0 , 8317000.0 , 4317.19540355 , 0.772% , -2.793% , -1.165%
243 2018-05-26 Sat , 8317000.0 , 8420000.0 , 8122000.0 , 8162000.0 , 3099.59149706 , 1.238% , -2.345% , -1.864%
244 2018-05-27 Sun , 8162000.0 , 8216000.0 , 8040000.0 , 8182000.0 , 2635.09988761 , 0.662% , -1.495% , 0.245%
245 2018-05-28 Mon , 8182000.0 , 8261000.0 , 7858000.0 , 7903000.0 , 5922.32658056 , 0.966% , -3.960% , -3.410%
246 2018-05-29 Tue , 7903000.0 , 8360000.0 , 7813000.0 , 8299000.0 , 6682.61704253 , 5.783% , -1.139% , 5.011%
247 2018-05-30 Wed , 8300000.0 , 8436000.0 , 8100000.0 , 8207000.0 , 6755.11057646 , 1.639% , -2.410% , -1.120%
248 2018-05-31 Thu , 8198000.0 , 8375000.0 , 8110000.0 , 8282000.0 , 4978.12880286 , 2.159% , -1.073% , 1.025%
249 2018-06-01 Fri , 8278000.0 , 8370000.0 , 8139000.0 , 8282000.0 , 3751.37371919 , 1.111% , -1.679% , 0.048%
250 2018-06-02 Sat , 8282000.0 , 8425000.0 , 8211000.0 , 8339000.0 , 3557.44198334 , 1.727% , -0.857% , 0.688%
251 2018-06-03 Sun , 8338000.0 , 8443000.0 , 8297000.0 , 8419000.0 , 3755.93937776 , 1.259% , -0.492% , 0.971%
252 2018-06-04 Mon , 8419000.0 , 8477000.0 , 8206000.0 , 8248000.0 , 3615.54200858 , 0.689% , -2.530% , -2.031%
253 2018-06-05 Tue , 8241000.0 , 8400000.0 , 8130000.0 , 8360000.0 , 3715.39795807 , 1.929% , -1.347% , 1.444%
254 2018-06-06 Wed , 8359000.0 , 8400000.0 , 8208000.0 , 8359000.0 , 3334.03058018 , 0.490% , -1.806% , 0.000%
255 2018-06-07 Thu , 8358000.0 , 8490000.0 , 8330000.0 , 8375000.0 , 3432.43923415 , 1.579% , -0.335% , 0.203%
256 2018-06-08 Fri , 8375000.0 , 8385000.0 , 8268000.0 , 8341000.0 , 2685.93901923 , 0.119% , -1.278% , -0.406%
257 2018-06-09 Sat , 8341000.0 , 8370000.0 , 8205000.0 , 8233000.0 , 1658.39383848 , 0.348% , -1.630% , -1.295%
258 2018-06-10 Sun , 8233000.0 , 8247000.0 , 7425000.0 , 7576000.0 , 7445.15112262 , 0.170% , -9.814% , -7.980%
259 2018-06-11 Mon , 7576000.0 , 7662000.0 , 7362000.0 , 7635000.0 , 4309.230986 , 1.135% , -2.825% , 0.779%
260 2018-06-12 Tue , 7635000.0 , 7685000.0 , 7270000.0 , 7350000.0 , 5044.24648135 , 0.655% , -4.781% , -3.733%
261 2018-06-13 Wed , 7350000.0 , 7390000.0 , 6951000.0 , 7040000.0 , 4943.24050185 , 0.544% , -5.429% , -4.218%
262 2018-06-14 Thu , 7039000.0 , 7380000.0 , 6977000.0 , 7355000.0 , 6511.9470463 , 4.844% , -0.881% , 4.489%
263 2018-06-15 Fri , 7363000.0 , 7399000.0 , 7151000.0 , 7180000.0 , 3302.08916025 , 0.489% , -2.879% , -2.485%
264 2018-06-16 Sat , 7180000.0 , 7336000.0 , 7116000.0 , 7277000.0 , 2031.22860933 , 2.173% , -0.891% , 1.351%
265 2018-06-17 Sun , 7275000.0 , 7329000.0 , 7206000.0 , 7218000.0 , 1502.42292843 , 0.742% , -0.948% , -0.784%
266 2018-06-18 Mon , 7231000.0 , 7550000.0 , 7135000.0 , 7461000.0 , 3050.85296824 , 4.412% , -1.328% , 3.181%
267 2018-06-19 Tue , 7461000.0 , 7649000.0 , 7370000.0 , 7553000.0 , 3830.01250877 , 2.520% , -1.220% , 1.233%
268 2018-06-20 Wed , 7553000.0 , 7594000.0 , 7110000.0 , 7538000.0 , 5808.17313215 , 0.543% , -5.865% , -0.199%
269 2018-06-21 Thu , 7538000.0 , 7580000.0 , 7445000.0 , 7511000.0 , 3078.51433366 , 0.557% , -1.234% , -0.358%
270 2018-06-22 Fri , 7511000.0 , 7537000.0 , 6870000.0 , 6962000.0 , 6852.56894387 , 0.346% , -8.534% , -7.309%
271 2018-06-23 Sat , 6965000.0 , 7100000.0 , 6845000.0 , 7030000.0 , 3078.68993934 , 1.938% , -1.723% , 0.933%
272 2018-06-24 Sun , 7030000.0 , 7144000.0 , 6622000.0 , 6992000.0 , 5399.26649924 , 1.622% , -5.804% , -0.541%
273 2018-06-25 Mon , 6985000.0 , 7129000.0 , 6861000.0 , 7036000.0 , 4418.75854986 , 2.062% , -1.775% , 0.730%
274 2018-06-26 Tue , 7034000.0 , 7070000.0 , 6861000.0 , 6900000.0 , 3141.53841943 , 0.512% , -2.459% , -1.905%
275 2018-06-27 Wed , 6894000.0 , 6970000.0 , 6830000.0 , 6925000.0 , 3051.01947771 , 1.102% , -0.928% , 0.450%
276 2018-06-28 Thu , 6925000.0 , 6965000.0 , 6649000.0 , 6682000.0 , 2655.94861923 , 0.578% , -3.986% , -3.509%
277 2018-06-29 Fri , 6671000.0 , 7078000.0 , 6590000.0 , 6958000.0 , 3607.75854253 , 6.101% , -1.214% , 4.302%
278 2018-06-30 Sat , 6958000.0 , 7290000.0 , 6950000.0 , 7164000.0 , 5213.79828927 , 4.771% , -0.115% , 2.961%
279 2018-07-01 Sun , 7164000.0 , 7212000.0 , 7002000.0 , 7109000.0 , 3151.10448153 , 0.670% , -2.261% , -0.768%
280 2018-07-02 Mon , 7109000.0 , 7358000.0 , 7024000.0 , 7297000.0 , 5925.85399143 , 3.503% , -1.196% , 2.645%
281 2018-07-03 Tue , 7289000.0 , 7399000.0 , 7231000.0 , 7298000.0 , 5239.81753579 , 1.509% , -0.796% , 0.123%
282 2018-07-04 Wed , 7298000.0 , 7500000.0 , 7104000.0 , 7329000.0 , 4984.70182867 , 2.768% , -2.658% , 0.425%
283 2018-07-05 Thu , 7329000.0 , 7445000.0 , 7270000.0 , 7377000.0 , 4272.33855027 , 1.583% , -0.805% , 0.655%
284 2018-07-06 Fri , 7377000.0 , 7488000.0 , 7282000.0 , 7480000.0 , 5355.98766532 , 1.505% , -1.288% , 1.396%
285 2018-07-07 Sat , 7480000.0 , 7638000.0 , 7361000.0 , 7550000.0 , 2077.59204362 , 2.112% , -1.591% , 0.936%
286 2018-07-08 Sun , 7564000.0 , 7585000.0 , 7450000.0 , 7516000.0 , 2801.16193621 , 0.278% , -1.507% , -0.635%
287 2018-07-09 Mon , 7515000.0 , 7623000.0 , 7451000.0 , 7474000.0 , 3713.61975808 , 1.437% , -0.852% , -0.546%
288 2018-07-10 Tue , 7474000.0 , 7518000.0 , 7127000.0 , 7140000.0 , 5199.60476183 , 0.589% , -4.643% , -4.469%
289 2018-07-11 Wed , 7141000.0 , 7269000.0 , 7110000.0 , 7226000.0 , 3913.795349 , 1.792% , -0.434% , 1.190%
290 2018-07-12 Thu , 7227000.0 , 7230000.0 , 6941000.0 , 7090000.0 , 3724.82852502 , 0.042% , -3.957% , -1.896%
291 2018-07-13 Fri , 7094000.0 , 7165000.0 , 6973000.0 , 7054000.0 , 3729.95994294 , 1.001% , -1.706% , -0.564%
292 2018-07-14 Sat , 7054000.0 , 7160000.0 , 7036000.0 , 7109000.0 , 1978.79800196 , 1.503% , -0.255% , 0.780%
293 2018-07-15 Sun , 7109000.0 , 7226000.0 , 7088000.0 , 7178000.0 , 2385.70929754 , 1.646% , -0.295% , 0.971%
294 2018-07-16 Mon , 7179000.0 , 7468000.0 , 7140000.0 , 7454000.0 , 6215.79333942 , 4.026% , -0.543% , 3.831%
295 2018-07-17 Tue , 7454000.0 , 8140000.0 , 7419000.0 , 8080000.0 , 8866.81669526 , 9.203% , -0.470% , 8.398%
296 2018-07-18 Wed , 8080000.0 , 8450000.0 , 8071000.0 , 8302000.0 , 9226.44969555 , 4.579% , -0.111% , 2.748%
297 2018-07-19 Thu , 8292000.0 , 8512000.0 , 8157000.0 , 8443000.0 , 6091.92994513 , 2.653% , -1.628% , 1.821%
298 2018-07-20 Fri , 8443000.0 , 8671000.0 , 8300000.0 , 8351000.0 , 7480.68995162 , 2.700% , -1.694% , -1.090%
299 2018-07-21 Sat , 8351000.0 , 8387000.0 , 8185000.0 , 8367000.0 , 3409.02111567 , 0.431% , -1.988% , 0.192%
300 2018-07-22 Sun , 8367000.0 , 8530000.0 , 8270000.0 , 8349000.0 , 3853.45997189 , 1.948% , -1.159% , -0.215%
301 2018-07-23 Mon , 8347000.0 , 8844000.0 , 8275000.0 , 8752000.0 , 9851.82951569 , 5.954% , -0.863% , 4.852%
302 2018-07-24 Tue , 8752000.0 , 9525000.0 , 8701000.0 , 9452000.0 , 16483.79995859 , 8.832% , -0.583% , 7.998%
303 2018-07-25 Wed , 9458000.0 , 9578000.0 , 9054000.0 , 9158000.0 , 11238.21728445 , 1.269% , -4.272% , -3.172%
304 2018-07-26 Thu , 9158000.0 , 9299000.0 , 8815000.0 , 8950000.0 , 7716.0562582 , 1.540% , -3.745% , -2.271%
305 2018-07-27 Fri , 8950000.0 , 9259000.0 , 8780000.0 , 9122000.0 , 10051.36343373 , 3.453% , -1.899% , 1.922%
306 2018-07-28 Sat , 9138000.0 , 9229000.0 , 9064000.0 , 9225000.0 , 3917.2811502 , 0.996% , -0.810% , 0.952%
307 2018-07-29 Sun , 9229000.0 , 9310000.0 , 9153000.0 , 9238000.0 , 4119.53145198 , 0.878% , -0.823% , 0.098%
308 2018-07-30 Mon , 9238000.0 , 9280000.0 , 8955000.0 , 9270000.0 , 5498.91600049 , 0.455% , -3.063% , 0.346%
309 2018-07-31 Tue , 9270000.0 , 9278000.0 , 8690000.0 , 8800000.0 , 8921.98646091 , 0.086% , -6.257% , -5.070%
310 2018-08-01 Wed , 8807000.0 , 8844000.0 , 8548000.0 , 8726000.0 , 6033.26071739 , 0.420% , -2.941% , -0.920%
311 2018-08-02 Thu , 8725000.0 , 8940000.0 , 8626000.0 , 8731000.0 , 6310.22735019 , 2.464% , -1.135% , 0.069%
312 2018-08-03 Fri , 8730000.0 , 8730000.0 , 8372000.0 , 8508000.0 , 6142.54285504 , 0.000% , -4.101% , -2.543%
313 2018-08-04 Sat , 8508000.0 , 8610000.0 , 8000000.0 , 8074000.0 , 5211.46198607 , 1.199% , -5.971% , -5.101%
314 2018-08-05 Sun , 8074000.0 , 8181000.0 , 7915000.0 , 8077000.0 , 3578.83736395 , 1.325% , -1.969% , 0.037%
315 2018-08-06 Mon , 8075000.0 , 8200000.0 , 7900000.0 , 7982000.0 , 3802.49007138 , 1.548% , -2.167% , -1.152%
316 2018-08-07 Tue , 7973000.0 , 8190000.0 , 7750000.0 , 7760000.0 , 5910.20815105 , 2.722% , -2.797% , -2.672%
317 2018-08-08 Wed , 7760000.0 , 7766000.0 , 7217000.0 , 7308000.0 , 7975.33732224 , 0.077% , -6.997% , -5.825%
318 2018-08-09 Thu , 7310000.0 , 7644000.0 , 7203000.0 , 7543000.0 , 6342.05809593 , 4.569% , -1.464% , 3.187%
319 2018-08-10 Fri , 7546000.0 , 7608000.0 , 7100000.0 , 7230000.0 , 5780.775775 , 0.822% , -5.910% , -4.188%
320 2018-08-11 Sat , 7227000.0 , 7590000.0 , 7127000.0 , 7325000.0 , 5066.85216567 , 5.023% , -1.384% , 1.356%
321 2018-08-12 Sun , 7325000.0 , 7540000.0 , 7279000.0 , 7395000.0 , 2682.39145374 , 2.935% , -0.628% , 0.956%
322 2018-08-13 Mon , 7396000.0 , 7637000.0 , 7288000.0 , 7387000.0 , 5711.07392516 , 3.259% , -1.460% , -0.122%
323 2018-08-14 Tue , 7386000.0 , 7386000.0 , 6960000.0 , 7233000.0 , 8027.8392352 , 0.000% , -5.768% , -2.071%
324 2018-08-15 Wed , 7233000.0 , 7600000.0 , 7206000.0 , 7332000.0 , 7158.7926917 , 5.074% , -0.373% , 1.369%
325 2018-08-16 Thu , 7332000.0 , 7487000.0 , 7260000.0 , 7337000.0 , 5318.93470139 , 2.114% , -0.982% , 0.068%
326 2018-08-17 Fri , 7338000.0 , 7526000.0 , 7306000.0 , 7496000.0 , 6653.00143771 , 2.562% , -0.436% , 2.153%
327 2018-08-18 Sat , 7500000.0 , 7579000.0 , 7288000.0 , 7391000.0 , 4615.70442766 , 1.053% , -2.827% , -1.453%
328 2018-08-19 Sun , 7393000.0 , 7498000.0 , 7310000.0 , 7431000.0 , 2928.96262117 , 1.420% , -1.123% , 0.514%
329 2018-08-20 Mon , 7432000.0 , 7469000.0 , 7244000.0 , 7255000.0 , 4187.21791451 , 0.498% , -2.530% , -2.382%
330 2018-08-21 Tue , 7255000.0 , 7430000.0 , 7240000.0 , 7375000.0 , 3037.60961801 , 2.412% , -0.207% , 1.654%
331 2018-08-22 Wed , 7375000.0 , 7751000.0 , 7187000.0 , 7289000.0 , 7591.8134609 , 5.098% , -2.549% , -1.166%
332 2018-08-23 Thu , 7286000.0 , 7500000.0 , 7285000.0 , 7439000.0 , 3662.1835859 , 2.937% , -0.014% , 2.100%
333 2018-08-24 Fri , 7440000.0 , 7593000.0 , 7368000.0 , 7561000.0 , 3754.38179566 , 2.056% , -0.968% , 1.626%
334 2018-08-25 Sat , 7564000.0 , 7683000.0 , 7521000.0 , 7604000.0 , 3491.70337305 , 1.573% , -0.568% , 0.529%
335 2018-08-26 Sun , 7604000.0 , 7637000.0 , 7450000.0 , 7547000.0 , 2824.38421929 , 0.434% , -2.025% , -0.750%
336 2018-08-27 Mon , 7547000.0 , 7725000.0 , 7490000.0 , 7688000.0 , 4134.98191712 , 2.359% , -0.755% , 1.868%
337 2018-08-28 Tue , 7688000.0 , 7886000.0 , 7654000.0 , 7839000.0 , 4988.81989282 , 2.575% , -0.442% , 1.964%
338 2018-08-29 Wed , 7838000.0 , 7938000.0 , 7723000.0 , 7825000.0 , 4912.14169962 , 1.276% , -1.467% , -0.166%
339 2018-08-30 Thu , 7825000.0 , 7910000.0 , 7672000.0 , 7856000.0 , 4799.95478085 , 1.086% , -1.955% , 0.396%
340 2018-08-31 Fri , 7844000.0 , 7915000.0 , 7749000.0 , 7865000.0 , 4687.30105795 , 0.905% , -1.211% , 0.268%
341 2018-09-01 Sat , 7865000.0 , 8009000.0 , 7844000.0 , 8001000.0 , 4338.01207477 , 1.831% , -0.267% , 1.729%
342 2018-09-02 Sun , 8000000.0 , 8169000.0 , 7932000.0 , 8113000.0 , 4460.52710093 , 2.113% , -0.850% , 1.412%
343 2018-09-03 Mon , 8114000.0 , 8160000.0 , 8043000.0 , 8125000.0 , 3198.85155079 , 0.567% , -0.875% , 0.136%
344 2018-09-04 Tue , 8116000.0 , 8279000.0 , 8111000.0 , 8271000.0 , 3811.85788263 , 2.008% , -0.062% , 1.910%
345 2018-09-05 Wed , 8271000.0 , 8333000.0 , 7687000.0 , 7699000.0 , 7761.44133104 , 0.750% , -7.061% , -6.916%
346 2018-09-06 Thu , 7698000.0 , 7718000.0 , 7264000.0 , 7523000.0 , 7776.42498652 , 0.260% , -5.638% , -2.273%
347 2018-09-07 Fri , 7522000.0 , 7543000.0 , 7292000.0 , 7382000.0 , 4198.8008613 , 0.279% , -3.058% , -1.861%
348 2018-09-08 Sat , 7391000.0 , 7439000.0 , 7110000.0 , 7206000.0 , 2881.52639575 , 0.649% , -3.802% , -2.503%
349 2018-09-09 Sun , 7206000.0 , 7437000.0 , 7131000.0 , 7232000.0 , 3330.24379869 , 3.206% , -1.041% , 0.361%
350 2018-09-10 Mon , 7232000.0 , 7348000.0 , 7198000.0 , 7274000.0 , 3089.33223454 , 1.604% , -0.470% , 0.581%
351 2018-09-11 Tue , 7275000.0 , 7350000.0 , 7126000.0 , 7239000.0 , 3392.11803014 , 1.031% , -2.048% , -0.495%
352 2018-09-12 Wed , 7242000.0 , 7289000.0 , 7155000.0 , 7234000.0 , 3994.11931681 , 0.649% , -1.201% , -0.110%
353 2018-09-13 Thu , 7238000.0 , 7399000.0 , 7233000.0 , 7355000.0 , 4029.70108465 , 2.224% , -0.069% , 1.616%
354 2018-09-14 Fri , 7355000.0 , 7504000.0 , 7261000.0 , 7359000.0 , 4397.95749188 , 2.026% , -1.278% , 0.054%
355 2018-09-15 Sat , 7361000.0 , 7397000.0 , 7320000.0 , 7363000.0 , 2206.71646834 , 0.489% , -0.557% , 0.027%
356 2018-09-16 Sun , 7365000.0 , 7386000.0 , 7250000.0 , 7356000.0 , 2939.07928986 , 0.285% , -1.561% , -0.122%
357 2018-09-17 Mon , 7356000.0 , 7373000.0 , 7128000.0 , 7191000.0 , 4535.64958686 , 0.231% , -3.100% , -2.243%
358 2018-09-18 Tue , 7192000.0 , 7283000.0 , 7134000.0 , 7234000.0 , 4053.11354921 , 1.265% , -0.806% , 0.584%
359 2018-09-19 Wed , 7234000.0 , 7388000.0 , 7010000.0 , 7245000.0 , 4306.69728981 , 2.129% , -3.096% , 0.152%
360 2018-09-20 Thu , 7250000.0 , 7364000.0 , 7190000.0 , 7311000.0 , 4570.14222037 , 1.572% , -0.828% , 0.841%
361 2018-09-21 Fri , 7311000.0 , 7596000.0 , 7287000.0 , 7537000.0 , 9545.78162275 , 3.898% , -0.328% , 3.091%
362 2018-09-22 Sat , 7537000.0 , 7636000.0 , 7425000.0 , 7540000.0 , 4866.23755949 , 1.314% , -1.486% , 0.040%
363 2018-09-23 Sun , 7539000.0 , 7600000.0 , 7450000.0 , 7500000.0 , 4216.92509274 , 0.809% , -1.181% , -0.517%
364 2018-09-24 Mon , 7500000.0 , 7547000.0 , 7407000.0 , 7430000.0 , 3046.33250681 , 0.627% , -1.240% , -0.933%
365 2018-09-25 Tue , 7428000.0 , 7439000.0 , 7241000.0 , 7299000.0 , 4725.14731707 , 0.148% , -2.518% , -1.737%
366 2018-09-26 Wed , 7299000.0 , 7392000.0 , 7259000.0 , 7300000.0 , 3921.98120692 , 1.274% , -0.548% , 0.014%
367 2018-09-27 Thu , 7300000.0 , 7490000.0 , 7261000.0 , 7447000.0 , 4027.10107711 , 2.603% , -0.534% , 2.014%
368 2018-09-28 Fri , 7447000.0 , 7551000.0 , 7339000.0 , 7408000.0 , 5408.47953602 , 1.397% , -1.450% , -0.524%
369 2018-09-29 Sat , 7408000.0 , 7410000.0 , 7280000.0 , 7360000.0 , 3246.00594677 , 0.027% , -1.728% , -0.648%
370 2018-09-30 Sun , 7360000.0 , 7418000.0 , 7327000.0 , 7393000.0 , 3162.07598214 , 0.788% , -0.448% , 0.448%
371 2018-10-01 Mon , 7394000.0 , 7449000.0 , 7280000.0 , 7375000.0 , 4331.49181371 , 0.744% , -1.542% , -0.257%
372 2018-10-02 Tue , 7374000.0 , 7414000.0 , 7337000.0 , 7369000.0 , 3525.16031441 , 0.542% , -0.502% , -0.068%
373 2018-10-03 Wed , 7369000.0 , 7393000.0 , 7299000.0 , 7386000.0 , 3057.96001967 , 0.326% , -0.950% , 0.231%
374 2018-10-04 Thu , 7385000.0 , 7499000.0 , 7362000.0 , 7481000.0 , 3366.9757101 , 1.544% , -0.311% , 1.300%
375 2018-10-05 Fri , 7481000.0 , 7545000.0 , 7410000.0 , 7503000.0 , 3891.95335424 , 0.856% , -0.949% , 0.294%
376 2018-10-06 Sat , 7502000.0 , 7509000.0 , 7438000.0 , 7485000.0 , 2194.14874573 , 0.093% , -0.853% , -0.227%
377 2018-10-07 Sun , 7484000.0 , 7513000.0 , 7424000.0 , 7482000.0 , 1904.00188064 , 0.387% , -0.802% , -0.027%
378 2018-10-08 Mon , 7483000.0 , 7589000.0 , 7461000.0 , 7542000.0 , 3391.80918903 , 1.417% , -0.294% , 0.788%
379 2018-10-09 Tue , 7541000.0 , 7550000.0 , 7484000.0 , 7527000.0 , 2147.42528494 , 0.119% , -0.756% , -0.186%
380 2018-10-10 Wed , 7527000.0 , 7530000.0 , 7380000.0 , 7472000.0 , 4412.34394843 , 0.040% , -1.953% , -0.731%
381 2018-10-11 Thu , 7472000.0 , 7480000.0 , 7150000.0 , 7187000.0 , 7579.91610222 , 0.107% , -4.309% , -3.814%
